"x","y","z","color"
81.01,219.952,130.798,5
30.627,547.347,-124.943,1
66.455,306.409,107.991,2
144.842,141.67,16.743,10
114.817,289.883,-84.764,0
81.393,416.663,119.747,7
113.472,303.628,70.166,4
116.907,499.197,-64.818,1
117.637,496.707,-111.34,1
119.48,345.156,15.099,4
59.694,324.721,4.908,3
77.492,348.101,148.067,2
129.474,352.433,58.237,4
24.722,354.753,41.084,3
68.076,414.001,128.506,7
59.8,323.86,0.395,3
60.563,211.833,114.504,5
74.299,508.791,72.792,6
83.466,258.808,-165.787,0
104.766,489.814,-135.181,1
24.992,317.934,91.184,3
74.641,553.251,-27.626,6
106.69,172.939,31.024,5
54.826,321.691,-51.683,0
64.364,487.729,101.113,6
36.917,326.483,59.746,3
95.004,331.478,105.485,2
107.966,491.884,42.906,6
84.441,494.693,90.782,6
59.139,434.655,124.799,7
30.094,438.743,108.89,7
78.745,338.707,127.435,2
110.916,326.671,18.572,8
112.486,164.484,34.162,5
55.505,438.421,124.576,7
30.552,531.558,-72.671,1
63.322,289.518,101.285,2
50.55,328.622,-147.784,0
81.466,445.496,106.273,7
12.637,153.231,22.312,9
48.313,320.853,-83.264,0
80.852,217.592,84.34,5
31.584,360.352,106.497,3
67.598,483.399,101.744,6
40.088,326.341,60.987,3
89.727,323.722,-3.736,8
85.869,297.292,109.824,2
27.509,450.318,97.254,7
32.671,520.451,-77.81,1
112.373,320.751,129.15,2
119.243,493.26,-84.53,1
35.927,319.027,57.569,3
35.545,349.403,14.239,3
137.415,416.074,104.612,7
92.238,512.724,34.406,6
69.515,278.061,118.907,5
95.896,218.416,112.719,5
46.308,324.374,-162.595,0
86.893,301.434,96.694,2
37.107,540.18,-124.37,1
126.062,348.176,85.407,4
17.061,409.048,99.523,7
76.282,520.302,25.445,6
97.846,245.808,92.941,5
29.762,360.965,102.845,3
35.395,287.644,38.863,3
111.446,487.667,-70.72,1
39.746,530.405,-166.731,1
29.538,336.937,-156.996,0
93.763,224.456,116.53,5
54.296,485.421,66.354,6
76.548,474.436,102.967,7
100.857,490.585,64.253,6
73.149,471.811,107.312,7
97.012,214.909,134.233,5
75.859,516.038,76.498,6
81.371,271.521,125.046,5
75.939,556.362,1.891,6
50.873,487.132,61.88,6
164.13,108.733,31.293,10
45.425,316.944,105.788,2
59.467,254.264,128.223,5
29.529,340.58,49.425,3
52.587,299.093,120.526,2
72.103,341.901,122.98,2
56.997,334.435,-129.21,0
40.062,490.523,41.971,6
20.351,488.19,48.886,6
66.379,301.385,96.55,2
80.195,429.5,120.843,7
46.251,533.433,-168.998,1
53.945,205.418,111.251,5
14.105,430.683,87.595,7
99.706,230.325,78.767,5
81.573,466.555,105.681,7
94.607,250.168,-165.763,0
105.937,362.601,123.906,2
42.68,228.215,113.858,5
92.506,298.887,83.43,2
98.249,454.575,113.86,7
86.291,356.78,123.417,2
87.425,352.423,128.139,2
122.511,453.813,99.904,7
40.358,293.357,100.86,2
107.543,492.664,36.399,6
69.116,275.799,104.738,5
76.778,555.701,-15.146,6
75.21,422.742,134.42,7
72.472,310.438,8.547,8
23.754,319.912,-20.269,0
55.348,324.508,3.966,3
74.697,330.355,101.08,2
121.708,284.555,1.433,8
93.274,408.45,128.475,7
17.889,445.99,85.757,7
75.404,371.608,133.566,2
37.96,313.199,103.992,2
96.708,390.429,129.724,2
110.58,288.643,-55.974,8
37.73,414.062,125.698,7
31.427,315.252,-50.665,0
76.719,320.962,128.023,2
54.059,323.091,-77.9,0
63.637,225.308,130.366,5
129.12,301.85,42.17,8
98.33,268.059,-113.453,0
58.494,407.531,129.962,7
119.504,301.321,82.448,4
85.902,308.928,96.426,2
29.307,353.517,91.383,3
113.837,229.619,114.253,5
83.412,353.217,119.015,2
87.241,357.07,123.897,2
117.824,497.402,3.904,6
43.22,309.494,-39.718,0
42.094,290.701,60.029,3
121.037,495.548,-137.907,1
94.411,255.191,-162.333,0
140.759,336.524,76.846,4
84.445,424.142,124.697,7
27.455,303.726,55.444,3
70.076,495.816,85.32,6
16.405,380.061,93.543,3
103.52,504.267,56.511,6
127.066,458.831,89.661,7
49.616,534.807,-86.776,1
81.711,243.816,140.308,5
64.657,314.209,131.152,2
95.289,217.973,127.984,5
68.015,413.33,130.965,7
11.273,417.907,72.644,7
67.963,460.783,101.092,7
139.232,395.359,99.995,4
80.838,294.572,110.974,2
55.039,482.878,84.416,6
69.844,194.171,113.561,5
80.151,382.396,125.46,2
19.845,330.318,104.956,3
120.339,415.327,123.468,7
63.506,334.757,118.63,2
85.97,277.299,117.452,5
113.237,325.256,24.644,8
89.801,488.21,88.796,6
108.293,271.311,-99.5,0
74.828,305.978,135.335,2
15.824,371.227,59.623,3
92.457,330.633,104.284,2
70.044,402.572,130.332,2
70.687,399.732,131.443,2
123.621,340.344,31.937,4
80.017,207.654,124.28,5
50.181,528.773,-67.556,1
54.499,363.489,128.297,2
144.107,408.132,91.115,4
133.717,490.131,52.286,6
22.632,409.76,111.41,7
30.931,344.421,27.767,3
107.261,502.707,-59.917,1
52.509,500.358,27.757,6
23.622,387.567,109.535,3
115.446,346.234,10.182,4
114.684,384.029,127.716,2
39.795,306.559,71.623,3
35.076,510.582,16.214,6
49.538,243.956,154.462,5
61.592,342.569,-148.609,0
140.729,479.058,65.028,6
59.206,354.165,126.789,2
61.605,300.075,102.43,2
101.093,272.743,-128.689,0
110.054,250.015,-169.015,0
85.487,527.519,17.073,6
112.706,494.752,-133.903,1
81.734,381.479,127.964,2
54.149,322.456,92.537,2
81.446,338.12,-10.133,8
87.626,518.821,64.366,6
75.978,460.929,115.966,7
96.678,399.696,130.9,2
73.802,497.84,88.07,6
-7.301,66.444,81.028,9
139.486,380.024,74.486,4
21.206,363.462,38.51,3
33.198,334.803,48.493,3
38.202,320.085,-165.325,0
114.2,373.577,122.537,2
75.574,528.933,66.109,6
69.99,486.922,95.72,6
68.769,269.594,116.36,5
35.559,319.912,68.423,3
53.189,203.555,111.249,5
49.525,238.074,125.619,5
144.645,481.213,64.822,6
37.27,528.136,-70.009,1
57.735,195.019,64.884,5
110.178,271.733,-142.118,0
114.708,479.284,-60.605,1
123.179,347.373,98.474,4
109.86,498.753,-155.871,1
65.638,264.814,122.072,5
82.464,539.328,44.51,6
57.246,239.633,103.722,5
38.139,315.341,-171.025,0
75.328,343.068,155.11,2
107.07,487.611,-68.94,1
44.053,553.307,-133.771,1
78.226,294.681,128.817,2
71.669,495.196,41.038,6
111.066,499.751,-78.01,1
94.437,216.125,109.548,5
89.588,220.391,146.583,5
71.206,185.663,50.811,5
100.017,216.491,115.979,5
51.444,335.197,-115.927,0
69.319,278.162,117.478,5
74.974,279.694,128.941,5
114.832,479.086,-162.791,1
85.094,334.561,116.31,2
128.754,305.524,101.032,4
62.191,333.984,-123.388,0
58.757,230.383,87.859,5
76.599,514.952,77.348,6
68.573,452.926,116.865,7
69.843,430.206,126.532,7
114.945,404.764,127.034,2
113.974,271.825,-123.693,0
70.484,373.067,125.168,2
79.192,359.05,111.99,2
73.312,295.826,112.852,2
95.118,256.041,140.697,5
113.24,485.802,-102.06,1
108.226,268.366,-105.638,0
110.82,319.445,82.515,4
48.858,246.378,128.677,5
54.622,305.582,44.888,3
116.625,485.937,-91.647,1
99.314,251.78,95.379,5
39.712,318.775,60.661,3
136.326,490.703,52.235,6
139.734,385.716,85.025,4
119.084,290.355,-27.426,8
34.36,334.738,81.254,3
37.991,308.241,69.356,3
44.136,344.565,7.543,3
54.092,490.556,35.414,6
-9.417,88.318,55.753,9
115.311,327.009,35.114,8
71.975,551.706,11.578,6
34.365,358.959,104.36,3
62.704,342.462,-152.175,0
130.127,358.727,27.331,4
83.218,523.383,12.446,6
63.919,297.651,58.312,3
107.606,325.478,98.181,2
73.518,554.091,-20.802,6
36.834,539.228,-159.181,1
29.572,325.812,110.811,3
12.817,396.295,92.836,3
57.587,304.121,22.039,8
34.446,335.358,76.061,3
38.114,64.059,102.18,9
106.997,509.869,43.601,6
85.539,264.97,-159.276,0
45.921,317.955,-20.668,0
138.592,379.039,82.461,4
95.86,264.72,120.004,5
83.77,278.741,109.133,5
43.938,167.58,22.184,9
96.221,262.639,-142.647,0
67.634,341.574,-162.037,0
113.892,311.286,-52.197,8
99.46,320.488,112.73,2
77.896,528.61,67.532,6
27.792,510.304,9.329,6
17.277,327.738,83.272,3
73.69,297.199,18.348,8
79.852,359.306,155.475,2
33.561,338.747,-135.588,0
110.534,263.391,-146.366,0
84.669,486.77,101.288,6
112.145,279.454,-90.564,0
13.915,380.201,46.365,3
39.065,467.756,92.151,6
29.141,363.343,99.385,3
37.343,343.836,102.495,3
133.574,370.83,85.423,4
73.16,269.987,104.346,5
100.803,233.097,123.381,5
121.587,347.367,102.653,4
18.826,325.593,102.224,3
96.859,186.633,77.485,5
40.847,319.022,70.374,3
52.539,329.841,-100.862,0
37.571,318.231,70.563,3
40.336,545.737,-118.869,1
97.675,229.47,125.139,5
12.816,423.078,84.79,7
80.581,383.286,125.299,2
104.498,290.015,-65.023,8
67.854,302.795,109.19,2
74.594,377.602,132.856,2
109.808,290.71,-53.87,8
122.648,503.114,-80.107,1
62.587,262.287,115.013,5
30.907,309.876,11.304,3
82.736,224.801,83.449,5
-1.221,66.93,94.941,9
78.986,488.389,91.132,6
69.694,244.601,161.375,5
84.513,264.45,-162.994,0
76.441,285.409,118.55,5
10.746,396.749,56.085,3
132.714,378.47,101.82,4
30.89,335.258,73.847,3
-4.188,110.239,29.67,9
133.555,370.94,29.775,4
35.091,309.427,88.378,3
54.324,248.033,118.912,5
167.924,100.855,39.356,10
114.011,501.434,-53.246,1
38.273,326.552,-158.251,0
76.492,413.344,112.423,7
99.015,484.076,-162.26,1
72.825,281.202,120.175,5
85.927,368.132,129.958,2
98.855,381.874,134.868,2
38.488,338.171,-127.827,0
74.923,529.383,53.271,6
108.477,354.775,124.662,2
25.861,550.28,-167.329,1
78.079,546.997,43.599,6
88.441,344.14,123.942,2
146.278,421.941,82.39,4
72.64,305.188,14.162,8
137.153,367.152,38.884,4
82.875,341.742,118.203,2
75.526,529.961,14,6
70.638,317.897,2.626,8
83.829,279.339,116.106,5
110.296,288.917,-52.702,8
136.047,447.372,87.934,7
126.381,414.768,119.267,7
82.34,244.917,135.847,5
98.219,267.687,-115.63,0
52.969,187.59,42.739,5
76.152,301.249,2.59,8
60.87,406.437,132.291,7
142.441,419.661,95.927,4
-3.787,110,31.646,9
73.018,278.112,124.946,5
75.805,350.642,135.347,2
43.398,309.659,94.825,2
79.514,329.933,100.159,2
71.807,263.652,124.618,5
111.882,320.541,105.66,2
100.298,228.355,86.67,5
117.236,497.4,46.57,6
121.109,282.007,21.618,8
45.396,534.53,-91.153,1
84.778,187.098,65.223,5
74.892,319.729,122.942,2
101.686,261.88,-143.105,0
96.588,278.571,-125.215,0
78.564,304.34,115.212,2
45.069,362.409,122.933,3
139.529,331.964,78.403,4
29.782,63.316,109.086,9
119.599,479.51,-63.538,1
73.631,537.866,44.585,6
119.438,177.461,31.599,5
128.77,352.266,33.75,4
102.139,484.411,-144.627,1
81.544,321.324,98.691,2
81.758,448.923,107.315,7
132.447,361.885,87.403,4
66.505,300.479,130.691,2
26.381,319.547,75.581,3
79.514,336.611,153.173,2
112.022,274.182,-128.272,0
107.673,433.015,121.317,7
104.062,191.917,50.108,5
43.294,294.942,77.546,3
149.587,69.693,75.356,10
0.336,73.219,94.264,9
118.034,334.244,12.747,8
110.94,479.343,-62.579,1
37.557,527.299,-69.856,1
139.663,436.495,92.942,7
72.839,342.217,123.797,2
81.723,374.657,117.927,2
83.729,383.289,131.96,2
20.516,377.887,99.058,3
44.059,324.972,24.451,3
89.973,303.966,103.566,2
80.945,357.649,127.164,2
83.184,340.457,120.128,2
58.162,341.645,-129.576,0
100.561,391.967,132.548,2
107.339,319.013,109.489,2
24.224,330.402,-171.222,0
128.936,304.04,45.514,8
30.803,507.977,0.069,6
88.84,305.495,94.109,2
149.166,335.625,83.026,4
70.084,393.758,129.025,2
96.891,234.62,115.401,5
111.956,323.564,98.236,2
37.454,540.346,-103.519,1
135.717,479.869,48.52,6
31.119,509.331,23.169,6
66.479,468.988,102.142,7
37.088,507.164,-57.124,1
38.16,529.558,-167.347,1
128.688,351.508,63.325,4
73.427,296.97,9.714,8
37.66,313.685,-169.134,0
14.372,371.461,64.827,3
79.826,521.251,68.669,6
79.791,462.115,111.546,7
37.059,533.838,-91.102,1
66.305,304.309,136.069,2
37.373,345,101.486,3
51.359,212.301,122.465,5
116.768,328.319,125.255,2
38.954,65.059,109.741,9
76.24,556.284,0.586,6
120.535,295.463,55.177,8
139.454,417.105,100.654,4
68.999,427.407,126.954,7
85.839,190.565,91.795,5
82.727,351.793,119.021,2
95.282,308.821,84.785,2
110.61,493.916,-37.15,1
79.718,356.548,141.521,2
32.755,509.39,-66.876,1
107.663,505.693,-150.228,1
118.008,300.31,5.865,8
38.9,314.292,92.002,2
72.988,265.42,129.049,5
74.236,301.833,114.44,2
136.789,446.357,87.855,7
86.119,299.438,98.026,2
71.54,367.802,115.854,2
17.267,152.507,13.935,9
32.033,525.117,-85.016,1
39.627,339.272,-46.293,0
103.792,497.426,-71.957,1
68.272,467.87,92.167,7
66.638,339.544,118.516,2
21.731,141.375,19.948,9
67.218,256.44,125.114,5
111.539,275.243,-130.795,0
43.691,294.63,115.662,2
140.358,438.445,87.978,7
85.756,494.399,87.646,6
69.902,401.118,132.087,2
76.824,463.811,109.759,7
84.349,522.473,61.974,6
85.872,242.832,110.218,5
73.688,213.401,72.607,5
114.128,331.77,124.812,2
11.382,406.617,61.72,7
102.891,467.477,-167.754,1
116.089,307.111,83.122,4
75.881,200.759,124.64,5
34.77,507.08,35.747,6
88.751,386.978,130.752,2
96.165,213.704,137.577,5
128.821,328.984,107.109,4
97.576,257.474,-157.299,0
35.571,333.079,-141.769,0
94.595,213.996,137.141,5
35.868,332.289,-149.069,0
70.434,283.278,101.574,5
95.047,212.679,102.369,5
70.094,440.715,106.138,7
66.891,468.27,101.592,7
120.225,366.891,113.917,2
63.366,312.696,110.371,2
104.108,261.07,-114.874,0
18.635,441.592,92.561,7
25.947,481.033,79.663,6
90.74,224.964,110.733,5
28.201,459.026,87.076,7
42.686,337.106,11.491,3
81.531,439.779,111.096,7
68.784,410.017,122.466,7
13.154,392.438,69.419,7
78.236,313.543,133.486,2
14.145,388.479,73.692,7
105.673,262.509,-135.79,0
30.506,351.496,94.821,3
111.763,276.11,-130.543,0
70.88,451.542,115.959,7
67.655,326.687,1.503,3
116.444,282.031,24.069,8
73.718,381.474,115.147,2
80.997,442.572,118.184,7
100.873,266.397,-127.489,0
78.494,329.428,135.74,2
63.894,491.429,97.158,6
68.768,457.441,108.501,7
42.142,540.788,-164.423,1
102.87,393.807,131.178,2
42.073,296.253,79.841,3
67.809,489.79,100.597,6
125.414,336.64,55.443,4
63.426,274.201,113.673,5
48.644,340.184,-138.743,0
71.076,262.622,125.601,5
51.123,524.737,-57.169,1
28.634,310.697,58.873,3
80.22,357.324,127.986,2
59.196,295.999,121.26,5
62.424,479.494,102.468,6
87.667,313.042,3.919,8
81.445,406.216,124.888,7
53.423,489.324,36.227,6
123.624,512.65,21.902,6
42.302,433.971,121.394,7
35.291,294.857,107.669,2
110.574,233.534,111.222,5
82.228,229.605,102.988,5
84.494,259.243,-163.672,0
109.862,340.221,104.103,4
71.911,233.739,80.588,5
77.22,343.288,152.205,2
80.207,330.268,100.542,2
59.687,306.325,96.468,2
104.991,490.422,-70.288,1
79.181,304.802,112.833,2
89.342,260.745,114.103,5
127.557,480.234,81.48,7
88.357,269.542,-131.873,0
85.26,281.377,109.436,5
101.926,277.097,-84.972,0
142.629,387.15,74.32,4
97.396,264.093,114.647,5
108.515,308.702,105.121,2
143.431,396.347,92.883,4
73.628,439.5,121.927,7
97.328,205.678,97.948,5
64.406,265.834,115.343,5
111.673,210.802,107.9,5
75.622,553.559,23.031,6
112.768,334.401,11.593,8
36.747,284.152,38.103,3
-2.862,118.133,34.913,9
89.654,338.042,120.041,2
125.408,509.679,11.582,6
45.071,532.942,-84.672,1
106.887,342.482,112.937,2
117.565,288.363,-10.535,8
76.428,468.183,105.162,7
71.741,520.099,65.224,6
85.684,317.834,110.768,2
79.451,536.553,56.743,6
114.592,286.007,-88.199,0
111.534,277.498,-115.813,0
35.281,539.757,-157.869,1
56.66,336.144,-126.927,0
67.412,532.423,21.834,6
69.752,320.4,-5.281,8
53.425,332.455,6.372,3
108.588,456.669,105.405,7
96.744,216.08,112.125,5
147.399,410.046,73.564,4
123.99,340.737,54.38,4
124.431,340.604,31.418,4
34.827,341.676,-132.252,0
71.4,515.243,27.075,6
41.998,319.836,77.258,3
70.9,534.336,51.115,6
124.154,284.63,19.029,8
23.313,323.382,84.486,3
132.942,361.648,38.469,4
60.557,531.264,29.354,6
103.589,455.72,110.075,7
77.015,552.813,-13.371,6
80.485,194.758,79.613,5
58.318,337.687,117.415,2
73.263,438.209,104.011,7
118.661,327.924,51.975,4
34.927,532.337,-168.667,1
61.316,209.577,101.442,5
29.699,308.042,-41.897,0
120.357,503.651,-77.804,1
76.368,221.724,67.311,5
64.974,256.324,119.309,5
23.543,312.949,-22.027,0
82.332,428.226,119.962,7
71.57,318.962,99.36,2
101.029,278.224,-78.667,0
110.711,499.086,56.802,6
31.52,547.349,-132.398,1
83.933,284.953,106.652,5
68.951,502.363,77.044,6
26.157,330.971,-168.731,0
81.44,241.371,145.307,5
116.333,293.341,-78.915,0
113.513,333.847,91.384,4
109.166,272.683,-142.718,0
66.003,219.352,118.489,5
44.748,329.79,-128.989,0
111.313,303.823,40.704,8
30.664,534.978,-170.264,1
15.374,335.924,92.457,3
44.415,383.707,126.959,2
90.292,216.233,74.925,5
85.414,481.927,103.743,6
108.195,362.56,126.386,2
78.768,339.697,137.277,2
60.148,336.004,116.162,2
40.684,333.789,-159.202,0
30.173,292.821,53.611,3
34.77,310.474,91.497,3
35.606,341.057,-136.741,0
146.697,422.77,82.624,4
67.746,288.411,112.768,5
86.433,345.634,124.857,2
103.098,262.073,-137.244,0
40.05,326.582,58.582,3
71.169,550.457,18.735,6
82.662,258.539,112.972,5
74.095,420.589,110.764,7
117.656,503.082,-90.11,1
42.036,303.141,87.717,2
47.812,552.209,-146.508,1
98.813,315.222,96.521,2
115.028,247.259,-170.079,0
123.825,297.528,93.783,4
35.345,159.934,17.344,9
107.224,299.886,-30.417,8
6.082,66.579,100.487,9
92.51,219.095,87.485,5
111.883,459.191,-168.327,1
77.895,271.354,118.186,5
37.829,366.45,117.43,3
38.416,503.889,-2.748,6
11.69,424.55,80.008,7
101.745,277.983,-119.779,0
64.134,297.349,56.591,3
53.68,545.629,-151.867,1
129.447,361.514,91.041,4
86,423.909,126.824,7
93.56,226.3,62.01,5
69.01,441.849,110.13,7
52.356,316.073,128.624,2
105.723,209.047,129.18,5
100.959,243.021,71.767,5
73.695,541.54,44.105,6
92.32,302.041,69.872,2
137.232,373.02,41.698,4
53.019,314.841,99.811,2
71.49,473.764,97.858,6
81.33,501.946,79.7,6
39.986,493.393,41.462,6
15.145,476.609,61.493,6
109.426,300.659,-51.173,8
14.411,378.638,75.024,3
126.384,480.743,-169.479,1
113.243,347.508,114.328,2
114.007,493.357,-145.435,1
21.164,363.729,61.165,3
64.154,384.541,127.486,2
141.311,471.569,47.378,6
77.667,204.383,83.235,5
40.958,401.788,127.051,7
119.589,297.233,-18.677,8
97.413,411.601,131.339,7
35.194,428.891,117.862,7
99.419,327.549,5.746,8
71.821,323.955,100.637,2
112.01,495.306,-26.244,1
116.788,493.339,-28.269,1
74.112,538.019,48.325,6
111.521,273.939,-137.202,0
126.61,290.807,-46.026,8
144.111,480.83,65.671,6
99.506,484.169,-161.488,1
72.447,183.938,75.239,5
105.113,490.518,60.111,6
117.603,489.74,-76.762,1
112.646,282.358,-76.822,0
105.161,472.076,-169.978,1
129.653,320.561,83.25,4
69.89,432.784,116.322,7
114.419,349.168,5.723,4
117.95,293.17,-66.225,8
74.807,529.973,63.524,6
76.745,225.884,87.974,5
33.427,331.672,-54.016,0
42.5,336.353,-146.469,0
45.684,555.54,-136.36,1
-11.011,68.342,78.389,9
128.45,351.667,37.412,4
50.842,298.844,125.211,2
96.344,261.115,-150.657,0
93.361,439.187,121.617,7
91.872,275.508,-101.626,0
108.216,274.62,-133.097,0
81.701,286.658,96.038,5
114.193,486.646,-114.12,1
79.378,366.286,156.416,2
48.52,323.918,-160.893,0
68.961,298.949,99.573,2
72.17,504.312,75.295,6
113.295,506.563,-148.119,1
120.405,309.515,48.412,8
75.891,462.335,91.37,6
69.77,279.23,106.794,5
67.778,341.027,113.578,2
16.577,371.577,69.106,3
122.652,506.167,-19.853,1
40.56,384.75,128.017,7
78.542,367.877,155.66,2
67.402,259.423,119.987,5
32.913,461.051,87.755,6
66.071,498.238,80.269,6
88.431,293.855,40.272,8
67.321,404.509,127.035,2
118.399,500.165,38.949,6
89.377,270.105,-114.869,0
50.794,529.017,-75.111,1
86.55,314.165,95.224,2
114.908,488.309,63.623,6
104.639,413.163,127.183,7
39.052,314.18,-4.881,3
60.681,332.533,2.756,3
33.859,333.779,38.795,3
70.801,216.55,125.211,5
31.375,348.99,14.997,3
105.82,290.05,-59.898,8
29.941,340.37,40.053,3
68.41,279.84,98.262,5
75.773,290.9,11.552,8
83.197,350.286,115.625,2
42.122,469.084,96.471,6
72.738,376.651,115.398,2
119.343,270.262,-169,0
72.409,317.223,1.065,8
48.06,324.441,85.711,2
39.233,561.436,-149.698,1
44.528,181.442,36.676,5
75.829,231.136,89.362,5
52.54,329.611,-136.134,0
60.914,368.814,127.18,2
20.929,296.246,53.528,3
83.578,276.233,117.872,5
62.865,330.933,-123.28,0
63.877,272.401,110.368,5
126.534,343.426,47.034,4
70.438,394.415,124.773,2
26.024,361.077,88.377,3
31.023,552.991,-160.273,1
137.289,394.922,106.117,4
57.022,377.352,129.031,2
84.829,307.362,98.823,2
92.337,488.015,86.034,6
78.443,496.365,86.412,6
78.924,246.428,112.576,5
50.408,307.067,111.722,2
101.763,282.894,-69.877,0
102.63,410.534,129.139,7
81.517,335.859,-10.179,8
91.152,299.769,24.536,8
119.792,481.553,-63.748,1
20.062,487.846,43.989,6
83.519,319.145,3.068,8
135.79,306.495,89.132,4
93.838,436.871,121.602,7
75.945,301.283,118,2
107.142,303.489,-36.36,8
22.071,421.008,105.912,7
36.448,535.984,-166.256,1
91.646,272.392,-150.006,0
39.386,330.139,15.336,3
16.987,395.552,106.903,3
95.467,518.351,36.213,6
25.8,327.593,108.169,3
70.945,279.822,109.791,5
20.734,386.835,102.629,3
73.462,228.343,61.977,5
94.264,262.442,-161.773,0
38.807,329.349,-149.796,0
114.32,499.91,-68.665,1
62.846,226.615,131.961,5
33.935,435.283,115.179,7
102.291,478.454,-164.122,1
86.179,363.807,128.304,2
101.015,241.489,71.716,5
72.318,355.524,128.958,2
119.935,499.217,33.372,6
76.687,350.779,140.866,2
78.429,322.959,97.57,2
77.575,298.092,118.942,2
59.654,234.293,86.084,5
44.119,316.142,104.554,2
112.227,281.895,47.603,8
76.894,313.952,139.014,2
38.311,336.187,-137.817,0
87.243,276.067,-117.12,0
104.908,259.233,-161.498,0
28.591,310.845,-25.908,0
59.968,211.396,106.533,5
115.489,300.236,8.519,8
75.166,286.506,96.121,5
41.796,341.527,13.059,3
108.891,304.141,-31.868,8
29.159,472.78,80.807,6
66.315,336.693,115.392,2
65.707,415.842,129.374,7
102.84,492.759,-79.68,1
118.837,488.021,-142.28,1
29.716,312.456,-45.755,0
33.007,297.545,58.818,3
101.347,277.498,-119.9,0
133.863,326.985,70.564,4
121.524,297.109,54.889,8
76.317,301.179,117.062,2
95.738,516.598,36.395,6
66.973,314.586,7.614,8
64.623,362.029,128.768,2
50.913,382.767,130.647,2
76.383,550.38,8.969,6
24.867,354.909,40.255,3
65.445,223.424,98.34,5
94.224,488.414,71.812,6
79.736,403.125,116.676,7
37.698,327.791,-89.136,0
131.839,378.574,103.421,4
55.691,316.829,97.901,2
59.723,244.001,90.874,5
69.481,496.844,78.885,6
106.608,403.133,129.929,2
55.314,335.539,-137.303,0
96.378,230.199,64.158,5
112.45,495.037,-25.417,1
66.503,273.967,106.005,5
113.008,253.681,-167.477,0
117.737,319.681,88.58,4
101.677,261.733,-140.375,0
80.469,317.491,118.398,2
77.856,241.305,99.398,5
74.168,360.984,128.876,2
119.496,357.008,110.722,2
78.369,384.211,143.208,2
75.318,553.071,-31.022,6
115.786,215.203,125.236,5
109.727,289.745,-61.61,8
36.873,304.217,-13.591,3
32.492,512.426,23.794,6
83.424,274.897,-163.86,0
44.287,460.05,99.821,7
65.896,310.766,108.53,2
77.783,549.375,15.385,6
139.413,386.406,83.85,4
140.421,384.831,48.035,4
44.53,226.592,116.631,5
33.042,426.505,116.783,7
80.292,186.935,52.149,5
76.396,324.069,133.395,2
47.831,315.819,-49.571,0
68.021,409.46,122.577,7
122.858,473.541,-169.571,1
92.278,241.667,110.582,5
93.619,298.874,89.393,2
77.304,376.35,139.864,2
81.1,197.862,97.163,5
36.647,552.132,-155.381,1
12.19,389.698,60.977,3
41.572,295.364,73.201,3
70.951,276.011,117.216,5
81.583,218.807,85.235,5
64.777,342.103,123.202,2
34.324,337.115,-39.279,0
48.8,331.899,-122.695,0
81.807,398.181,132.787,2
34.38,550.539,-139.673,1
53.946,547.288,-161.311,1
72.405,532.436,52.162,6
37.562,321.058,-118.084,0
63.17,221.14,136.017,5
77.539,367.466,149.036,2
86.793,251.721,118.159,5
112.617,291.32,62.806,8
58.831,335.983,-119.697,0
118.56,285.339,-53.358,8
132.142,362.853,82.053,4
102.732,215.195,135.623,5
82.726,183.705,55.042,5
65.578,304.204,104.405,2
124.524,346.013,18.026,4
114.115,249.868,-171.103,0
64.311,217.243,114.677,5
72.964,356.182,128.669,2
113.56,476.032,92.96,7
122.263,507.752,-8.222,6
132.754,397.774,114.538,4
108.249,501.602,-49.899,1
65.899,536.474,25.846,6
34.889,322.415,-46.118,0
101.627,491.061,-144.543,1
79.007,368.957,130.306,2
45.704,324.053,-124.379,0
108.251,289.212,-80.42,0
113.276,266.814,-118.643,0
34.079,550.786,-126.671,1
69.32,384.447,124.933,2
85.067,446.966,116.75,7
120.643,454.043,98.915,7
117.019,414.777,125.314,7
81.156,388.216,134.195,2
139.666,330.836,94.276,4
107.208,328.21,7.901,8
105.309,270.282,-146.157,0
106.488,315.465,108.733,2
22.604,546.61,-169.033,1
113.708,485.577,-79.216,1
75.482,421.495,138.381,7
107.672,339.761,108.404,2
39.809,332.679,-98.603,0
67.659,401.025,131.809,2
58.612,339.72,-128.204,0
119.54,313.573,76.081,4
56.965,183.458,65.6,5
81.523,281.695,97.576,5
49.628,333.497,-127.56,0
86.638,239.527,114.725,5
75.557,458.063,114.805,7
110.162,271.446,-159.108,0
84.316,214.75,68.932,5
113.301,289.361,-40.133,8
121.422,503.263,-87.81,1
116.196,308.383,61.032,4
96.964,326.436,0.329,8
70.16,350.534,114.685,2
78.668,282.569,96.616,5
120.812,334.627,37.221,4
94.418,219.048,124.523,5
78.137,271.332,-165.584,0
117.564,322.036,99.868,2
75.049,519.631,70.212,6
121.533,301.219,95.502,4
81.284,221.974,85.606,5
122.622,386.818,121.963,2
84.585,279.445,118.132,5
65.349,277.391,109.573,5
63.877,263.127,113.578,5
56.758,317.019,109.319,2
60.668,527.031,31.045,6
115.058,288.993,-5.383,8
80.122,342.457,130.942,2
100.127,221.265,141.399,5
66.509,414.467,124.859,7
89.792,247.411,112.636,5
37.009,349.681,12.759,3
42.553,532.914,-112.529,1
93.505,302.421,95.829,2
59.144,234.647,89.347,5
14.265,435.005,84.152,7
69.978,297.527,103.307,5
