"x","y","z","color"
48.198,330.554,-128.41,0
147.039,470.772,48.861,6
69.786,477.399,95.494,6
84.097,378.081,127.635,2
23.35,379.019,109.511,3
75.402,283.837,41.273,8
157.54,130.916,22.828,10
78.805,296.838,130.145,2
63.269,374.926,130.006,2
66.011,424.691,125.962,7
122.08,493.149,-71.131,1
51.61,249.43,147.191,5
78.526,271.511,121.01,5
114.215,500.801,-145.628,1
30.766,343.809,57.241,3
83.403,242.128,98.381,5
142.083,429.555,93.742,4
35.509,310.698,18.93,3
62.185,219.502,132.205,5
132.325,306.973,96.098,4
48.196,240.94,119.285,5
75.049,519.631,70.212,6
44.305,400.91,128.545,7
60.369,196.086,119.683,5
94.543,279.191,-99.624,0
73.373,344.353,109.173,2
76.008,459.198,113.661,7
134.517,363.833,34.605,4
69.286,409.58,128.907,7
96.754,408.589,129.829,7
76.576,556.586,-11.309,6
89.804,273.195,-153.838,0
136.65,368.722,59.313,4
129.893,479.167,80.724,7
34.784,530.183,-168.752,1
48.548,329.593,-124.538,0
101.167,321.674,100.865,2
90.949,492.428,76.185,6
75.398,330.423,135.416,2
-3.852,73.629,73.577,9
103.959,297.317,-35.071,8
73.758,498.676,78.778,6
30.498,294.335,90.338,2
52.631,322.836,-103.546,0
65.046,308.353,129.27,2
67.778,341.027,113.578,2
13.277,380.215,57.778,3
79.775,417.039,129.456,7
66.507,527.058,54.162,6
35.373,548.794,-145.249,1
105.868,506.314,-66.622,1
80.945,383.548,128.211,2
27.386,61.849,106.063,9
107.089,487.125,-155.865,1
121.983,313.294,77.39,4
99.045,251.86,-167.789,0
73.729,231.597,82.364,5
90.863,269.392,-158.464,0
104.464,485.842,-141.63,1
132.52,362.76,76.819,4
123.949,374.985,115.817,2
143.939,393.072,59.465,4
70.987,499.564,40.782,6
75.43,364.229,111.893,2
103.291,254.512,142.278,5
83.113,527.468,28.218,6
55.382,184.007,57.288,5
87.379,298.969,15.816,8
48.236,546.599,-137.668,1
114.183,326.643,68.493,4
44.259,323.955,22.737,3
37.35,551.714,-128.023,1
35.835,505.886,-71.585,1
11.223,426.855,80.503,7
22.151,438.212,99.272,7
124.361,298.671,-49.376,8
38.198,307.469,28.544,3
103.171,410.537,128.17,7
69.784,420.135,122.73,7
49.436,315.84,24.069,3
26.835,164.572,18.525,9
116.772,479.82,-61.372,1
61.592,311.864,9.544,8
68.365,237.318,96.605,5
32.64,333.318,38.407,3
73.162,529.564,65.718,6
45.653,223.642,115.023,5
11.312,409.173,81.114,7
74.142,469.241,105.208,7
76.762,368.678,143.823,2
81.002,271.483,104.347,5
28.336,369.615,106.586,3
29.62,340.636,52.774,3
59.8,323.86,0.395,3
26.137,319.895,78.542,3
123.054,468.713,-167.28,1
28.676,519.503,-57.118,1
77.201,189.308,56.136,5
125.536,336.446,52.483,4
21.36,360.843,65.136,3
79.276,312.292,127.716,2
83.396,468.459,98.078,6
55.929,322.593,-81.354,0
69.555,334,119.38,2
111.546,449.647,110.01,7
36.932,308.732,76.135,3
77.825,281.8,121.157,5
43.751,521.379,-88.568,1
92.475,219.508,86.919,5
81.151,346.133,123.412,2
84.34,310.99,8.289,8
135.14,162.075,27.082,10
80.452,351.956,137.874,2
63.978,411.825,126.2,7
95.36,503.577,48.986,6
82.871,274.788,-165.015,0
61.047,214.965,121.401,5
38.21,172.147,21.817,9
62.06,322.587,108.68,2
126.896,295.775,-37.114,8
109.189,501.611,15.068,6
125.584,499.654,31.814,6
109.312,274.176,-153.614,0
120.704,502.583,-79.919,1
110.529,483.911,-68.039,1
88.351,324.157,108.23,2
78.205,364.384,141.541,2
141.867,438.945,89.511,7
149.554,144.202,26.91,10
112.964,290.387,-53.519,8
106.187,192.994,55.426,5
70.726,483.488,81.908,6
72.857,426.773,126.671,7
129.169,436.068,108.604,7
80.92,248.207,116.55,5
74.995,440.562,121.843,7
86.221,385.888,128.827,2
89.536,328.561,107.557,2
62.591,324.217,108.154,2
147.431,124.063,24.251,10
74.951,381.833,114.476,2
64.387,305.137,100.319,2
18.115,396.881,107.842,3
-12.886,77.205,81.447,9
65.251,352.273,121.316,2
60.116,320.722,102.326,2
21.179,448.3,89.434,7
101.848,484.699,-160.946,1
107.176,320.153,135.545,2
38.308,507.299,-54.828,1
62.622,177.725,62.832,5
44.53,226.592,116.631,5
73.338,334.472,122.241,2
103.732,278.989,-73.885,0
58.678,342.667,-137.513,0
82.309,484.585,93.184,6
67.36,218.754,144.616,5
121.649,485.142,-65.002,1
121.904,308.477,109.983,2
85.508,350.129,127.361,2
72.245,451.223,116.758,7
53.095,306.093,35.851,3
38.121,374.717,125.277,3
65.553,235.177,80.764,5
74.911,555.419,-24.809,6
75.634,363.914,134.294,2
35.971,547.009,-148.509,1
102.584,322.575,96.269,2
62.05,308.657,96.195,2
80.174,375.46,117.208,2
103.411,493.266,-147.089,1
96.062,502.406,40.098,6
85.233,275.636,100.248,5
114.821,239.14,114.982,5
50.509,324.831,-96.079,0
41.768,316.862,35.064,3
42.198,331.948,-43.338,0
134.276,397.806,109.661,4
74.168,286.985,47.575,8
38.921,339.992,-149.623,0
48.141,505.443,48.304,6
48.027,300.042,110.454,2
42.301,345.978,7.191,3
48.086,514.638,-70.573,1
33.435,426.736,118.376,7
79.541,292.784,93.484,2
104.175,321.512,111.65,2
51.847,339.998,3.171,3
74.06,433.262,129.462,7
127.742,354.148,22.686,4
17.134,380.136,39.146,3
75.724,271.772,123.16,5
77.904,190.427,69.248,5
142.643,389.362,74.801,4
40.342,542.192,-111.465,1
120.448,299.998,71.833,4
4.777,64.983,99.628,9
72.513,182.537,53.782,5
28.867,384.906,115.959,3
98.184,359.937,126.081,2
59.634,406.38,129.886,7
77.749,369.117,140.684,2
78.296,301.077,114.514,2
79.006,347.765,148.204,2
32.501,547.507,-136.831,1
109.852,186.627,46.013,5
131.874,491.778,54.689,6
87.954,216.198,144.161,5
41.19,326.576,-156.69,0
62.605,477.043,102.488,6
71.36,250.272,118.302,5
38.699,291.331,96.243,2
82.138,546.329,27.796,6
55.363,308.533,97.248,2
105.82,290.05,-59.898,8
91.784,513.579,43.478,6
50.033,327.455,-141.776,0
83.269,286.371,100.052,5
129.583,323.695,86.218,4
88.524,240.826,78.683,5
67.33,259.275,119.442,5
32.671,520.451,-77.81,1
35.691,313.529,80.449,3
102.961,492.962,-69.852,1
57.618,307.725,83.314,2
106.548,490.068,-105.671,1
122.732,367.116,110.73,2
10.842,404.545,59.571,7
85.837,287.387,114.185,5
78.644,327.791,132.118,2
81.414,506.415,34.506,6
49.674,548.281,-144.267,1
50.226,323.857,-114.324,0
105.436,328.743,8.202,8
86.756,520.13,33.151,6
63.776,202.624,90.641,5
72.276,353.034,112.67,2
100.555,236.282,78.013,5
15.019,420.246,95.048,7
118.077,487.838,-71.88,1
121.594,300.901,88.244,4
52.078,334.991,-150.217,0
73.836,521.424,71.866,6
50.228,382.912,130.526,2
93.866,226.729,117.471,5
101.453,228.039,84.587,5
76.548,474.436,102.967,7
14.121,395.96,95.095,3
71.826,315.298,5.223,8
13.354,421.834,91.68,7
-5.698,72.457,90.641,9
78.405,470.211,106.548,7
57.545,336.143,-1.577,3
66.177,221.937,72.038,5
86.969,256.848,126.706,5
63.298,297.868,131.614,2
78.665,340.928,-12.378,8
31.023,552.991,-160.273,1
79.78,330.391,101.063,2
110.09,449.235,110.087,7
69.781,435.163,112.275,7
79.495,518.483,11.118,6
22.4,151.689,28.282,9
71.737,375.177,130.063,2
52.253,360.931,124.222,2
67.046,399.097,133.796,2
74.098,446.683,125.636,7
52.196,317.735,-166.596,0
71.946,416.976,113.917,7
72.917,490.377,90.418,6
52.583,329.979,108.954,2
34.795,417.386,122.918,7
105.877,244.142,116.501,5
87.244,279.78,105.883,5
12.706,381.596,67.539,3
116.588,329.089,75.216,4
139.099,337.086,92.984,4
56.347,176.668,51.677,5
98.178,337.49,112.83,2
49.272,300.68,96.384,2
51.818,432.444,125.558,7
85.109,291.377,59.102,8
84.211,230.352,71.622,5
107.246,341.978,113.01,2
69.945,423.279,121.435,7
80.124,247.19,110.356,5
84.067,216.545,72.642,5
82.112,454.739,114.41,7
37.816,541.478,-163.818,1
15.186,422.703,94.766,7
82.665,378,127.349,2
90.906,342.689,118.417,2
80.979,265.5,108.459,5
166.26,101.254,37.1,10
117.758,329.458,56.341,4
137.861,406.942,102.005,4
67.592,320.207,-168.545,0
28.685,375.299,115.62,3
30.701,515.745,-45.47,1
109.337,494.104,-145.48,1
31.026,317.288,-52.644,0
126.913,503.024,21.642,6
73.471,516.364,75.882,6
110.711,499.086,56.802,6
41.242,498.101,39.022,6
71.66,343.808,125.075,2
114.287,214.901,107.771,5
83.741,546.468,28.138,6
99.799,455.481,112.886,7
27.792,510.304,9.329,6
112.126,497.181,-15.295,1
38.975,402.596,125.421,7
34.814,556.915,-137.444,1
29.861,418.055,115.479,7
81.557,368.952,122.493,2
62.505,211.887,101.73,5
128.353,454.931,90.611,7
139.388,395.061,100.145,4
65.594,316.947,-170.492,0
79.183,213.003,55.567,5
44.287,460.05,99.821,7
30.932,334.511,42.197,3
50.837,522.659,-71.303,1
33.663,319.605,-48.134,0
86.509,332.27,113.317,2
112.339,300.302,82.063,4
74.679,313.729,152.601,2
72.516,529.442,55.688,6
52.065,503.878,34.09,6
39.052,327.785,26.864,3
56.191,197.49,107.307,5
95.194,370.71,129.456,2
78.471,543.852,30.914,6
79.933,541.684,50.557,6
83.959,222.47,69.554,5
13.715,379.875,41.436,3
80.257,347.579,152.944,2
37.562,321.058,-118.084,0
91.902,538.431,33.13,6
82.772,297.714,106.548,2
67.974,515.71,25.943,6
47.207,338.409,-134.268,0
72.67,383.642,116.424,2
100.736,271.872,-135.929,0
111.406,500.206,-31.031,1
74.28,470.325,114.68,7
26.046,485.118,43.706,6
30.5,351.732,19.38,3
98.949,446.546,117.125,7
33.316,337.604,91.055,3
112.49,481.113,93.865,7
137.252,333.877,79.17,4
35.627,333.273,15.276,3
75.503,452.876,97.628,7
131.075,445.377,97.323,7
66.241,298.465,88.845,2
86.517,363.92,129.114,2
85.842,288.342,30.783,8
72.579,253.514,134.147,5
83.009,341.852,110.67,2
137.494,439.529,94.566,7
132.222,360.579,72.903,4
86.603,495.103,42.707,6
30.15,548.258,-127.728,1
70.134,256.922,124.261,5
84.08,366.58,123.042,2
80.084,383.754,119.04,2
47.608,221.869,110.297,5
98.819,496.765,61.569,6
127.156,369.862,101.334,4
76.087,279.937,120.862,5
81.938,447.455,120.442,7
20.23,377.781,102.426,3
79.14,350.258,138.682,2
150.201,80.837,73.202,10
38.172,68.051,107.739,9
75.58,279.587,128.566,5
10.731,421.234,75.909,7
114.47,497.141,-146.282,1
111.403,501.361,3.074,6
120.288,499.044,-118.495,1
84.577,278.809,104.299,5
32.599,339.877,22.984,3
53.285,313.237,-39.671,0
88.397,253.097,115.265,5
68.969,525.169,57.95,6
88.077,322.541,-4.157,8
28.67,336.109,-157.79,0
15.366,371.392,71.808,3
92.421,401.013,131.289,2
87.667,313.042,3.919,8
68.846,419.119,128.909,7
84.242,278.176,97.112,5
100.008,347.946,120.74,2
89.857,359.605,129.108,2
114.655,500.933,-67.254,1
143.99,336.894,77.484,4
86.075,322.615,100.507,2
62.979,262.439,114.664,5
32.725,342.295,27.45,3
85.089,205.554,125.778,5
-15.938,116.564,33.122,9
122.641,316.824,80.407,4
31.518,333.908,-114.8,0
109.368,321.654,104.658,2
140.719,73.078,82.423,10
128.526,368.973,93.348,4
82.446,297.369,106.004,2
85.69,280.076,115.749,5
123.303,393.695,122.482,2
88.401,266.319,122.46,5
94.123,400.413,130.707,2
123.811,341.128,57.12,4
49.672,423.372,124.424,7
22.982,364.852,76.907,3
56.632,500.878,36.47,6
92.871,306.165,94.836,2
70.076,495.816,85.32,6
43.868,335.155,-127.11,0
87.134,184.112,69.845,5
140.423,398.077,101.817,4
11.165,390.088,50.029,3
136.708,376.037,38.306,4
94.42,200.532,124.501,5
121.876,511.82,33.997,6
78.311,312.377,144.5,2
80.022,248.038,111.903,5
112.827,334.474,85.998,4
81.285,406.296,127.134,2
46.239,535.14,-163.892,1
48.097,322.756,12.22,3
112.976,265.627,-147.39,0
101.361,310.599,14.014,8
67.284,285.706,103.951,5
58.336,367.594,130.248,2
52.366,379.396,129.377,2
115.865,242.864,150.532,5
112.245,174.185,25.995,5
20.726,302.258,47.203,3
56.674,305.654,134.344,2
90.157,534.515,36.327,6
148.309,340.835,81.101,4
39.017,348.662,9.167,3
148.383,481.717,45.199,6
48.715,327.418,-86.851,0
71.502,358.885,119.366,2
34.723,310.914,-40.886,0
42.285,346.288,7.335,3
132.823,363.632,30.187,4
35.087,337.309,-119.422,0
109.649,500.261,13.562,6
60.056,265.802,114.321,5
112.902,246.461,121.134,5
89.403,476.214,88.747,6
132.554,360.556,41.484,4
73.206,504.337,84.539,6
76.14,540.517,51.248,6
36.245,316.678,-58.241,0
70.161,367.223,125.409,2
71.125,263.322,125.372,5
105.934,280.063,-139.481,0
57.892,240.92,115.062,5
100.432,271.219,-137.154,0
127.356,413.987,117.303,7
16.571,372.696,48.42,3
134.845,368.344,74.067,4
120.223,470.969,-167.598,1
86.636,473.508,97.506,6
131.786,438.097,102.501,7
133.263,65.569,89.563,10
37.767,525.785,-171.009,1
96.228,513.248,44.503,6
36.794,462.402,89.481,6
113.23,209.032,124.077,5
40.555,295.984,103.239,2
79.453,393.749,130.739,2
58.825,313.944,7.231,3
117.248,496.441,-89.642,1
110.98,270.381,-141.302,0
-9.32,99.13,48.619,9
120.016,315.716,80.505,4
113.722,208.388,126.456,5
46.253,293.825,87.061,2
80.727,382.387,119.669,2
83.146,252.128,-169.129,0
42.104,162.898,34.507,9
74.518,481.238,94.975,6
92.323,207.26,84.894,5
84.372,225.14,65.563,5
85.533,528.306,16.455,6
92.671,265.712,-133.239,0
51.905,383.27,131.758,2
31.012,506.87,36.073,6
103.48,325.236,136.581,2
107.802,199.224,114.418,5
145.953,123.158,28.034,10
45.992,318.853,94.361,2
18.557,448.842,87.55,7
119.079,282.499,54.161,8
67.367,537.87,44.313,6
106.617,294.231,-63.065,8
94.097,473.934,98.519,6
112.792,450.308,109.013,7
76.565,366.81,142.264,2
61.348,300.177,73.516,2
49.254,547.065,-143.368,1
38.568,434.731,117.744,7
112.122,386.142,130.031,2
21.386,407.102,112.165,7
15.686,370.939,42.38,3
36.783,553.183,-152.155,1
69.778,552.832,9.272,6
76.298,387.453,136.635,2
128.818,351.24,81.845,4
70.958,321.301,99.493,2
75.328,343.068,155.11,2
37.399,293.419,85.495,3
75.895,553.672,17.272,6
77.34,310.611,117.958,2
58.196,253.518,123.586,5
123.089,336.906,49.22,4
76.117,398.508,137.378,2
114.21,276.139,-114.081,0
17.261,442.996,87.192,7
82.883,231.165,103.013,5
20.871,61.541,99.543,9
37.572,550.057,-137.244,1
117.568,329.212,71.433,4
72.774,296.741,112.4,2
23.07,315.369,-14.427,0
76.411,546.275,45.002,6
38.758,324.131,-160.573,0
69.191,187.748,87.299,5
18.611,325.007,100.476,3
49.506,423.162,125.87,7
31.585,545.389,-155.277,1
70.854,426.52,122.293,7
75.129,410.127,133.75,2
67.206,469.94,100.223,7
59.277,205.755,100.436,5
99.671,321.677,136.347,2
80.774,255.586,-169.128,0
56.152,456.749,112.306,7
86.616,515.367,25.536,6
122.029,336.049,38.306,4
1.683,140.631,23.901,9
145.899,398.796,81.376,4
39.949,345.221,-138.18,0
102.417,506.781,37.522,6
77.722,529.351,64.613,6
85.815,443.643,117.908,7
21.716,364.031,66.891,3
125.379,299.75,87.96,4
38.312,339.445,-144.479,0
43.752,341.705,6.15,3
69.86,266.255,126.167,5
102.49,487.224,79.223,6
138.335,408.538,102.07,4
52.278,321.065,-69.34,0
24.446,364.357,25.252,3
57.873,244.368,109.087,5
88.571,269.72,-156.441,0
43.42,337.721,12.516,3
27.716,319.065,95.676,3
40.747,338.542,-125.77,0
112.923,325.096,38.245,8
122.141,495.792,-74.051,1
39.527,292.393,37.59,3
36.081,337.166,96.471,3
42.423,506.714,-14.637,6
80.014,353.638,142.99,2
124.847,487.831,51.825,6
59.968,211.396,106.533,5
55.705,301.583,132.863,2
23.82,149.872,28.111,9
10.312,402.073,68.682,7
27.055,551.418,-164.754,1
74.297,523.231,59.448,6
135.995,137.871,26.978,10
87.798,275.739,-140.297,0
77.262,188.863,80.823,5
21.772,429.149,105.377,7
70.477,335.655,114.837,2
48.254,336.876,-119.953,0
31.789,457.219,92.527,7
86.365,381.788,127.024,2
30.161,333.801,-161.359,0
41.651,359.081,116.836,3
43.962,511.297,-27.394,6
6.343,64.544,88.153,9
118.97,303.679,88.932,4
69.889,390.186,121.53,2
111.736,317.591,121.034,2
117.012,501.472,-103.623,1
68.674,362.777,131.45,2
88.311,324.336,105.676,2
104.991,208.031,101.297,5
50.631,319.361,-64.395,0
47.765,443.845,117.61,7
111.259,296.638,36.707,8
32.94,307.929,-41.377,0
39.38,394.146,128.84,7
73.664,382.991,132.406,2
41.761,428.132,122.359,7
75.263,504.255,30.281,6
39.917,162.433,19.811,9
51.934,332.137,-110.574,0
66.93,258.568,119.283,5
91.961,297.92,76.237,2
118.114,505.04,-82.527,1
77.201,296.263,128.348,2
29.086,369.381,108.947,3
38.734,567.772,-139.308,1
76.959,293.956,21.842,8
113.334,301.81,71.896,4
40.05,326.582,58.582,3
120.575,477.83,88.169,7
99.697,498.268,61.359,6
77.101,280.888,18.964,8
131.197,288.811,-20.547,8
38.809,313.263,92.163,2
28.064,351.665,65.695,3
114.359,270.586,-166.734,0
140.238,380.515,70.937,4
78.854,280.815,121.49,5
95.444,193.697,48.656,5
76.117,302.44,138.757,2
79.64,323.762,125.221,2
63.022,203.418,101.145,5
111.993,346.134,111.129,2
71.169,550.457,18.735,6
118.646,327.444,109.62,4
126.877,149.038,27.095,10
67.916,463.971,98.021,7
89.209,413.216,127.323,7
79.416,555.812,12.581,6
35.483,551.923,-128.415,1
71.15,279.179,121.625,5
85.083,289.392,94.003,5
111.272,477.175,-65.056,1
117.106,270.429,-168.506,0
73.561,461.067,110.476,7
69.763,299.477,99.151,2
75.19,487.885,94.43,6
121.477,491.455,-147.968,1
36.524,504.535,-2.322,6
108.604,331.338,131.059,2
30.239,447.015,102.919,7
54.849,241.235,108.707,5
112.221,283.992,47.542,8
92.989,245.455,116.392,5
-10.826,121.354,22.952,9
68.513,492.367,97.505,6
15.459,380.581,84.935,3
75.411,555.346,-30.425,6
72.754,271.871,121.585,5
94.367,251.758,116.844,5
36.944,312.112,-51.103,0
113.672,386.618,128.676,2
14.125,433.931,85.18,7
38.771,320.757,81.15,3
120.087,343.932,91.819,4
115.53,328.801,79.331,4
73.772,502.325,86.319,6
30.697,340.487,35.973,3
65.18,253.194,116.857,5
80.88,344.122,110.531,2
43.672,538.677,-126.133,1
22.919,298.472,20.451,3
69.666,424.515,119.232,7
52.238,410.844,131.024,7
119.403,157.808,26.237,10
114.967,492.644,-33.045,1
68.35,295.5,93.774,2
24.975,395.849,115.614,3
116.59,341.62,91.259,4
42.793,503.504,1.794,6
79.846,282.472,37.24,8
38.133,500.047,17.723,6
83.48,500.398,87.334,6
35.828,285.167,88.014,2
76.243,209.772,90.098,5
124.027,311.625,-49.389,8
55.44,235.887,113.761,5
11.484,400.366,80.1,7
114.079,269.022,-166.196,0
71.653,346.542,111.962,2
64.957,230.488,62.434,5
141.066,386.313,82.332,4
63.467,299.464,133.423,2
28.843,527.121,-76.167,1
79.218,542.934,47.408,6
65.577,514.079,29.606,6
69.77,279.23,106.794,5
89.109,427.722,126.949,7
30.164,346.54,16.962,3
117.014,285.2,-51.691,8
59.425,300.88,100.533,2
55.781,308.777,110.78,2
76.696,423.384,109.303,7
15.23,388.389,91.957,3
71.722,426.015,120.681,7
100.997,330.997,100.592,2
75.549,367.182,138.17,2
117.059,238.313,149.862,5
73.819,503.208,83.508,6
80.322,424.154,112.981,7
68.651,453.533,115.815,7
64.964,379.516,130.59,2
24.828,409.037,115.941,7
81.575,448.973,114.656,7
96.858,492.024,66.233,6
124.22,288.062,-53.897,8
80.314,354.695,128.427,2
36.762,327.548,-58.642,0
62.936,287.217,100.715,2
105.961,422.211,124.984,7
75.583,548.863,30.869,6
-9.977,81.273,59.321,9
66.94,463.181,99.067,7
71.968,374.219,127.164,2
57.606,237.244,103.203,5
76.605,328.082,139.177,2
124.413,355.704,12.968,4
79.764,280.322,24.101,8
64.851,318.538,0.511,8
52.862,338.348,-127.479,0
13.8,392.46,49.559,3
2.348,140.123,25.45,9
72.61,474.763,99.066,6
52.591,440.68,120.48,7
80.465,196.536,85.191,5
97.986,255.741,122.241,5
68.935,288.318,113.918,5
29.511,509.336,2.215,6
85.615,342.982,120.735,2
62.36,242.064,110.678,5
80.017,249.958,113.512,5
127.139,506.424,8.258,6
121.094,335.385,54.923,4
69.827,216.824,78.766,5
90.745,478.778,84.732,6
37.024,561.026,-139.092,1
65.023,337.052,114.951,2
75.764,425.892,134.227,7
83.825,272.24,-164.805,0
135.113,378.291,92.149,4
77.712,362.791,132.6,2
34.435,339.825,17.179,3
32.004,550.416,-141.096,1
60.25,472.213,100.877,6
91.534,235.459,169.367,5
42.395,313.581,-8.674,3
9.296,486.098,47.507,6
37.119,374.912,121.305,3
112.378,301.377,-20.762,8
77.611,233.979,92.361,5
91.478,369.9,129.448,2
87.396,273.089,114.68,5
62.881,483.472,100.859,6
74.982,508.414,83.413,6
123.527,343.641,31.238,4
27.737,167.343,24.292,9
69.925,284.82,97.796,5
84.071,242.57,144.091,5
79.42,540.423,47.472,6
41.564,321.409,-164.596,0
36.834,539.228,-159.181,1
140.359,417.446,101.463,4
62.351,179.154,41.376,5
30.864,340.523,35.223,3
29.388,404.75,119.107,7
59.417,452.878,115.056,7
76.118,512.132,18.391,6
85.767,495.092,79.041,6
34.375,545.845,-149.654,1
11.041,413.354,75.149,7
75.74,313.597,137.917,2
79.066,515.496,70.811,6
40.745,327.86,35.199,3
109.663,462.286,-168.543,1
81.22,334.614,114.035,2
76.678,281.943,18.677,8
41.014,317.943,75.828,3
86.198,414.371,128.026,7
123.171,335.375,69.35,4
71.653,510.662,73.828,6
68.783,489.24,81.641,6
107.313,199.544,116.835,5
30.094,438.743,108.89,7
69.204,421.857,122.144,7
67.87,288.028,42.542,8
107.442,505.09,-149.713,1
49.54,524.334,-64.584,1
19.651,449.663,88.908,7
90.397,272.561,-133.83,0
37.302,471.884,91.759,6
19.481,476.106,70.3,6
26.957,312.113,-8.213,3
41.421,302.975,65.699,3
12.936,390.417,61.774,3
29.408,308.855,10.396,3
80.508,500.257,81.909,6
79.361,288.717,29.227,8
70.1,276.962,120.055,5
128.196,302.36,91.273,4
31.119,509.331,23.169,6
84.784,359.181,130.836,2
77.388,325.67,122.565,2
110.974,318.218,47.076,4
90.557,215.513,86.824,5
158.212,127.774,33.849,10
74.95,352.535,131.225,2
58.887,314.116,109.316,2
63.681,386.427,127.573,2
77.249,284.74,122.702,5
90.436,313.746,94.968,2
138.691,337.344,100.742,4
120.948,501.899,-80.966,1
52.686,249.734,124.227,5
39.528,517.362,-24.837,6
104.474,244.563,83.563,5
109.506,282.9,42.052,8
41.704,537.707,-157.676,1
44.754,322.758,-106.795,0
92.767,438.59,121.48,7
-5.967,111.052,27.308,9
48,536.327,-91.802,1
110.261,499.545,-36.493,1
64.879,491.42,98.372,6
76.002,470.387,105.724,7
71.892,213.521,85.9,5
98.652,308.13,80.269,2
73.957,287.208,34.579,8
67.228,398.129,126.095,2
-0.744,65.296,84.866,9
105.647,319.345,91.719,4
42.729,506.853,24.767,6
34.777,544.97,-125.042,1
72.957,521.811,70.397,6
52.791,246.269,117.62,5
67.059,237.123,64.207,5
81.055,526.582,58.966,6
104.629,362.888,125.07,2
114.042,287.436,-50.168,8
21.355,363.459,59.617,3
76.442,380.608,138.196,2
41.005,322.741,-41.412,0
79.87,348.053,122.71,2
97.589,268.005,-124.549,0
111.429,353.52,122.569,2
22.59,360.424,53.752,3
26.318,353.79,50.462,3
69.355,272.532,104.909,5
83.161,239.874,96.991,5
146.665,420.933,86.551,4
54.627,338.376,-127.451,0
139.168,337.348,84.243,4
28.009,502.324,24.543,6
112.121,500.923,-28.831,1
147.1,470.951,53.302,6
117.071,497.067,-89.113,1
60.833,299.667,78.479,2
80.7,242.389,154.608,5
38.458,339.185,-143.428,0
97.819,272.791,-95.876,0
96.5,227.427,125.194,5
113.767,325.879,43.711,4
77.761,259.55,109.52,5
78.83,332.412,124.032,2
114.127,502.327,48.736,6
124.499,502.732,-2.189,6
83.344,385.743,132.93,2
158.21,98.318,55.004,10
104.021,322.835,98.805,2
132.023,482.387,52.089,6
89.06,332.117,-0.421,8
124.045,502.323,-7.151,6
112.371,300.561,83.405,4
72.66,280.304,120.017,5
134.225,360.907,30.942,4
85.722,289.169,112.138,5
73.511,554.047,-37.741,6
102.158,308.765,43.845,8
80.693,231.401,101.241,5
36.929,284.085,75.416,3
107.357,334.472,6.792,8
91.233,345.592,118.641,2
14.445,134.453,23.889,9
105.765,382.548,132.561,2
84.335,242.681,144.885,5
123.216,506.502,-13.57,6
35.91,510.086,16.812,6
143.615,386.396,55.51,4
32.218,507.721,30.911,6
83.461,366.996,122.635,2
66.962,212.153,91.938,5
123.414,283.996,6.873,8
32.355,513.86,2.772,6
93.202,266.497,-124.4,0
49.017,323.795,-76.013,0
75.179,556.293,-0.121,6
26.191,299.223,97.058,2
36.545,555.321,-133.012,1
66.99,299.037,132.964,2
154.014,120.688,22.691,10
109.769,479.272,-161.928,1
115.827,503.329,-36.826,1
74.871,553.169,-35.566,6
98.631,277.64,-115.964,0
20.578,363.541,53.544,3
107.552,280.939,-133.559,0
104.705,487.264,-144.307,1
67.668,289.745,101.636,2
48.755,331.702,-123.639,0
107.512,476.86,-160.666,1
55.224,328.919,-129.245,0
21.86,69.459,101.487,9
76.456,282.325,29.172,8
39.127,327.44,-164.632,0
37.035,312.19,89.125,3
119.456,393.394,123.553,2
34.358,299.951,67.684,3
76.766,283.034,41.411,8
37.247,292.669,85.008,3
64.395,222.905,121.186,5
81.327,194.839,85.406,5
142.435,430.431,92.985,4
75.45,459.486,114.896,7
120.862,497.41,-125.903,1
69.866,317.224,-3.221,8
84.722,431.839,123.224,7
83.875,495.676,97.233,6
107.334,322.83,17.941,8
22.051,314.042,-20.478,0
114.764,489.954,-44.008,1
35.024,314.248,84.708,3
61.632,410.497,131.214,7
84.072,351.468,130.111,2
84.829,346.521,122.604,2
24.276,361.528,84.422,3
101.029,278.224,-78.667,0
50.314,482.682,78.495,6
76.264,493.789,40.114,6
14.235,382.932,48.661,3
81.685,484.05,98.74,6
65.114,268.318,118.556,5
37.411,521.077,-82.115,1
55.587,338.733,-132.876,0
82.691,271.131,-162.156,0
70.199,496.271,78.215,6
89.528,490.131,77.542,6
122.808,297.914,13.705,8
83.639,526.374,59.738,6
48.381,499.305,21.129,6
48.561,326.566,-98.044,0
23.075,314.675,-15.777,0
36.545,337.785,-122.724,0
99.471,446.503,117.418,7
49.512,313.202,-170.335,0
76.062,470.343,104.936,7
78.236,348.112,136.465,2
63.066,235.892,81.818,5
77.296,290.178,123.773,5
102.389,302.513,122.078,2
168.067,99.712,51.877,10
63.796,221.272,120.668,5
82.961,237.336,99.034,5
75.605,423.033,111.021,7
69.557,283.783,28.241,8
28.107,535.286,-171.429,1
76.479,367.887,144.556,2
71.099,425.697,121.333,7
62.834,345.597,-157.297,0
124.743,283.913,31.233,8
81.456,500.227,78.16,6
52.408,329.186,-98.972,0
75.498,555.503,-27.862,6
75.946,345.522,150.637,2
109.466,442.807,114.585,7
74.298,550.02,23.178,6
58.142,500.94,39.022,6
78.983,370.003,156.02,2
87.307,269.519,-146.833,0
